event_id,user_id,timestamp,channel,spend
imp_2_1326,user_6150ccc6,2024-01-16 18:01:00,linear_tv,0.02
imp_2_1327,user_42998cf3,2024-01-16 20:39:00,linear_tv,0.02
imp_2_1328,user_1f3202d8,2024-01-17 15:03:00,linear_tv,0.02
imp_2_1329,user_38b3eff8,2024-01-19 05:09:00,social,0.85
imp_2_1330,user_a60937eb,2024-01-15 01:16:00,linear_tv,0.02
imp_2_1331,user_73278a4a,2024-01-20 02:40:00,ctv,0.025
imp_2_1332,user_24917db1,2024-01-17 06:54:00,ctv,0.025
imp_2_1333,user_49af6c4e,2024-01-19 02:18:00,search,1.5
imp_2_1334,user_40008b9a,2024-01-18 01:09:00,ctv,0.025
imp_2_1335,user_ef4e3b77,2024-01-15 01:26:00,linear_tv,0.02
imp_2_1336,user_2d1b2a5f,2024-01-20 16:34:00,social,0.85
imp_2_1337,user_4f284803,2024-01-15 02:43:00,ctv,0.025
imp_2_1338,user_eefc9e10,2024-01-17 09:50:00,search,1.5
imp_2_1339,user_81e5f81d,2024-01-20 13:43:00,ctv,0.025
imp_2_1340,user_2290a738,2024-01-20 00:02:00,ctv,0.025
imp_2_1341,user_2de5d166,2024-01-18 12:42:00,linear_tv,0.02
imp_2_1342,user_1efa39bc,2024-01-17 05:46:00,search,1.5
imp_2_1343,user_e0ec453e,2024-01-17 19:44:00,ctv,0.025
imp_2_1344,user_3e9e39fe,2024-01-15 22:31:00,linear_tv,0.02
imp_2_1345,user_8bdb5058,2024-01-18 10:18:00,linear_tv,0.02
imp_2_1346,user_4e2545f8,2024-01-15 01:03:00,linear_tv,0.02
imp_2_1347,user_f8e59f4b,2024-01-15 17:45:00,ctv,0.025
imp_2_1348,user_b06b5541,2024-01-21 10:46:00,search,1.5
imp_2_1349,user_d43ab110,2024-01-17 20:01:00,social,0.85
imp_2_1350,user_68c694de,2024-01-19 07:43:00,linear_tv,0.02
imp_2_1351,user_88ae6372,2024-01-16 09:42:00,ctv,0.025
imp_2_1352,user_e9b73bcc,2024-01-19 08:02:00,linear_tv,0.02
imp_2_1353,user_49af6c4e,2024-01-17 09:12:00,search,1.5
imp_2_1354,user_605ff764,2024-01-19 01:16:00,social,0.85
imp_2_1355,user_2cb6b103,2024-01-18 21:10:00,ctv,0.025
imp_2_1356,user_f106b7f9,2024-01-16 14:50:00,social,0.85
imp_2_1357,user_846c260d,2024-01-16 12:26:00,search,1.5
imp_2_1358,user_1be3bc32,2024-01-19 17:10:00,search,1.5
imp_2_1359,user_b571ecea,2024-01-20 08:37:00,linear_tv,0.02
imp_2_1360,user_7bb06076,2024-01-15 05:51:00,linear_tv,0.02
imp_2_1361,user_9c19a2aa,2024-01-15 21:02:00,linear_tv,0.02
imp_2_1362,user_bd4c9ab7,2024-01-15 08:06:00,search,1.5
imp_2_1363,user_82c25591,2024-01-15 12:33:00,search,1.5
imp_2_1364,user_b6edc1cd,2024-01-21 05:59:00,linear_tv,0.02
imp_2_1365,user_28fc2782,2024-01-18 03:04:00,social,0.85
imp_2_1366,user_54f5f407,2024-01-20 23:27:00,ctv,0.025
imp_2_1367,user_b534ba68,2024-01-16 06:03:00,ctv,0.025
imp_2_1368,user_0abdc563,2024-01-16 20:51:00,ctv,0.025
imp_2_1369,user_f69e505b,2024-01-20 18:22:00,ctv,0.025
imp_2_1370,user_0c8ce551,2024-01-16 21:58:00,ctv,0.025
imp_2_1371,user_e49b8b40,2024-01-18 14:57:00,linear_tv,0.02
imp_2_1372,user_931af583,2024-01-17 20:07:00,ctv,0.025
imp_2_1373,user_d6baf65e,2024-01-19 06:07:00,ctv,0.025
imp_2_1374,user_e9fd7c2c,2024-01-21 09:18:00,linear_tv,0.02
imp_2_1375,user_6da37dd3,2024-01-21 09:58:00,linear_tv,0.02
imp_2_1376,user_500e75a0,2024-01-20 10:36:00,ctv,0.025
imp_2_1377,user_03c6b069,2024-01-21 10:03:00,search,1.5
imp_2_1378,user_a9078e86,2024-01-15 00:28:00,social,0.85
imp_2_1379,user_afe43465,2024-01-21 07:50:00,ctv,0.025
imp_2_1380,user_ccc0aa1b,2024-01-19 15:20:00,ctv,0.025
imp_2_1381,user_443cb001,2024-01-17 06:21:00,ctv,0.025
imp_2_1382,user_96a93ba8,2024-01-17 15:07:00,ctv,0.025
imp_2_1383,user_2b6d65b9,2024-01-21 07:34:00,linear_tv,0.02
imp_2_1384,user_81c8727c,2024-01-21 03:05:00,ctv,0.025
imp_2_1385,user_24917db1,2024-01-17 00:49:00,ctv,0.025
imp_2_1386,user_a51c896c,2024-01-15 11:54:00,ctv,0.025
imp_2_1387,user_01d8bae2,2024-01-19 23:12:00,search,1.5
imp_2_1388,user_96da2f59,2024-01-15 18:33:00,linear_tv,0.02
imp_2_1389,user_f340f1b1,2024-01-18 21:09:00,linear_tv,0.02
imp_2_1390,user_b427426b,2024-01-17 20:17:00,linear_tv,0.02
imp_2_1391,user_dc58e3a3,2024-01-20 17:08:00,social,0.85
imp_2_1392,user_0aa1883c,2024-01-15 02:44:00,linear_tv,0.02
imp_2_1393,user_2b45c629,2024-01-16 05:13:00,linear_tv,0.02
imp_2_1394,user_b5f1e8fb,2024-01-16 08:11:00,ctv,0.025
imp_2_1395,user_03e7ef47,2024-01-16 15:17:00,search,1.5
imp_2_1396,user_4a06d868,2024-01-15 04:38:00,search,1.5
imp_2_1397,user_95d309f0,2024-01-18 00:57:00,linear_tv,0.02
imp_2_1398,user_9b698eb3,2024-01-17 05:24:00,linear_tv,0.02
imp_2_1399,user_7cac11e2,2024-01-18 13:46:00,linear_tv,0.02
imp_2_1400,user_215a71a1,2024-01-20 09:58:00,search,1.5
imp_2_1401,user_2b44928a,2024-01-21 07:40:00,social,0.85
imp_2_1402,user_3a029f04,2024-01-21 14:50:00,ctv,0.025
imp_2_1403,user_69d1fc78,2024-01-15 10:39:00,ctv,0.025
imp_2_1404,user_de739988,2024-01-20 23:44:00,linear_tv,0.02
imp_2_1405,user_6cfe0e61,2024-01-15 05:15:00,ctv,0.025
imp_2_1406,user_03e0704b,2024-01-17 22:54:00,linear_tv,0.02
imp_2_1407,user_02a32ad2,2024-01-17 01:44:00,linear_tv,0.02
imp_2_1408,user_52d080a3,2024-01-17 14:40:00,linear_tv,0.02
imp_2_1409,user_fc6709bf,2024-01-19 04:21:00,ctv,0.025
imp_2_1410,user_99bcfcd7,2024-01-15 18:48:00,social,0.85
imp_2_1411,user_c2aee861,2024-01-21 12:28:00,ctv,0.025
imp_2_1412,user_7cf64379,2024-01-19 16:26:00,ctv,0.025
imp_2_1413,user_22fb0cee,2024-01-18 02:32:00,linear_tv,0.02
imp_2_1414,user_b2f627ff,2024-01-15 16:46:00,linear_tv,0.02
imp_2_1415,user_647bba34,2024-01-19 23:05:00,linear_tv,0.02
imp_2_1416,user_7af6266c,2024-01-15 17:06:00,linear_tv,0.02
imp_2_1417,user_7f53f8c6,2024-01-20 19:54:00,ctv,0.025
imp_2_1418,user_36a1694b,2024-01-15 12:04:00,social,0.85
imp_2_1419,user_a07c2f3b,2024-01-19 21:31:00,social,0.85
imp_2_1420,user_53adaf49,2024-01-18 00:05:00,search,1.5
imp_2_1421,user_7f100b7b,2024-01-19 20:58:00,linear_tv,0.02
imp_2_1422,user_c1fea270,2024-01-20 23:42:00,ctv,0.025
imp_2_1423,user_dc6a7071,2024-01-16 02:11:00,linear_tv,0.02
imp_2_1424,user_e9fd7c2c,2024-01-15 18:09:00,social,0.85
imp_2_1425,user_ccbd8ca9,2024-01-21 09:36:00,ctv,0.025
imp_2_1426,user_f516dfb8,2024-01-18 05:56:00,ctv,0.025
imp_2_1427,user_2ca65f58,2024-01-17 09:15:00,ctv,0.025
imp_2_1428,user_6e62a992,2024-01-21 04:56:00,social,0.85
imp_2_1429,user_0245952e,2024-01-20 04:57:00,ctv,0.025
imp_2_1430,user_69cb3ea3,2024-01-17 10:34:00,linear_tv,0.02
imp_2_1431,user_a7608800,2024-01-21 14:37:00,search,1.5
imp_2_1432,user_43ec517d,2024-01-16 00:31:00,social,0.85
imp_2_1433,user_b3967a0e,2024-01-19 10:47:00,social,0.85
imp_2_1434,user_19b65066,2024-01-17 22:15:00,linear_tv,0.02
imp_2_1435,user_a3545bd7,2024-01-18 09:21:00,social,0.85
imp_2_1436,user_43e4e6a6,2024-01-19 05:31:00,ctv,0.025
imp_2_1437,user_c7e1249f,2024-01-18 04:30:00,search,1.5
imp_2_1438,user_a1519de5,2024-01-16 09:54:00,ctv,0.025
imp_2_1439,user_8a146f1a,2024-01-17 19:55:00,linear_tv,0.02
imp_2_1440,user_fe709c65,2024-01-18 14:08:00,ctv,0.025
imp_2_1441,user_309fee4e,2024-01-21 13:35:00,linear_tv,0.02
imp_2_1442,user_6e0721b2,2024-01-18 03:34:00,linear_tv,0.02
imp_2_1443,user_2bd7f907,2024-01-18 09:45:00,linear_tv,0.02
imp_2_1444,user_1f36c15d,2024-01-17 12:41:00,search,1.5
imp_2_1445,user_49b8b4f9,2024-01-15 07:05:00,linear_tv,0.02
imp_2_1446,user_5249ee8e,2024-01-15 11:51:00,ctv,0.025
imp_2_1447,user_b53b3a3d,2024-01-18 07:38:00,linear_tv,0.02
imp_2_1448,user_043c3d7e,2024-01-21 05:42:00,ctv,0.025
imp_2_1449,user_fb8feff2,2024-01-20 22:15:00,search,1.5
imp_2_1450,user_74db120f,2024-01-15 17:08:00,ctv,0.025
imp_2_1451,user_12ffb096,2024-01-17 22:04:00,linear_tv,0.02
imp_2_1452,user_371bce7d,2024-01-21 13:17:00,search,1.5
imp_2_1453,user_14d9e800,2024-01-19 20:15:00,ctv,0.025
imp_2_1454,user_0d4f4805,2024-01-17 19:56:00,ctv,0.025
imp_2_1455,user_49182f81,2024-01-20 12:06:00,search,1.5
imp_2_1456,user_d51b4167,2024-01-16 19:51:00,ctv,0.025
imp_2_1457,user_1ecfb463,2024-01-20 02:02:00,linear_tv,0.02
imp_2_1458,user_e2230b85,2024-01-18 21:08:00,social,0.85
imp_2_1459,user_0004d0b5,2024-01-18 05:19:00,linear_tv,0.02
imp_2_1460,user_6c29793a,2024-01-19 02:20:00,linear_tv,0.02
imp_2_1461,user_e2231217,2024-01-21 04:08:00,linear_tv,0.02
imp_2_1462,user_8c5f6ecd,2024-01-20 07:51:00,social,0.85
imp_2_1463,user_81b073de,2024-01-18 00:31:00,social,0.85
imp_2_1464,user_a733fa9b,2024-01-21 20:24:00,linear_tv,0.02
imp_2_1465,user_c86a7ee3,2024-01-15 21:01:00,ctv,0.025
imp_2_1466,user_8c8a58fa,2024-01-16 14:17:00,search,1.5
imp_2_1467,user_37d097ca,2024-01-20 12:19:00,linear_tv,0.02
imp_2_1468,user_c3e878e2,2024-01-17 11:24:00,ctv,0.025
imp_2_1469,user_83cdcec0,2024-01-21 05:39:00,linear_tv,0.02
imp_2_1470,user_a42a596f,2024-01-20 20:26:00,ctv,0.025
imp_2_1471,user_16026d60,2024-01-21 03:59:00,linear_tv,0.02
imp_2_1472,user_47a65822,2024-01-18 21:50:00,ctv,0.025
imp_2_1473,user_b056eb15,2024-01-21 09:52:00,search,1.5
imp_2_1474,user_5249ee8e,2024-01-21 15:17:00,ctv,0.025
imp_2_1475,user_a64c94ba,2024-01-21 06:51:00,linear_tv,0.02
imp_2_1476,user_fc528592,2024-01-17 17:24:00,ctv,0.025
imp_2_1477,user_dbe272ba,2024-01-16 08:36:00,ctv,0.025
imp_2_1478,user_fed33392,2024-01-17 03:56:00,social,0.85
imp_2_1479,user_09b15d48,2024-01-19 14:19:00,ctv,0.025
imp_2_1480,user_f5deaeea,2024-01-17 12:35:00,linear_tv,0.02
imp_2_1481,user_0a113ef6,2024-01-15 11:05:00,ctv,0.025
imp_2_1482,user_7bb06076,2024-01-15 10:43:00,linear_tv,0.02
imp_2_1483,user_062ddb6c,2024-01-17 10:30:00,ctv,0.025
imp_2_1484,user_aba3b6fd,2024-01-19 09:37:00,linear_tv,0.02
imp_2_1485,user_86109d40,2024-01-19 09:14:00,social,0.85
imp_2_1486,user_35240722,2024-01-20 13:23:00,ctv,0.025
imp_2_1487,user_ad71c82b,2024-01-18 11:20:00,social,0.85
imp_2_1488,user_6c14da10,2024-01-16 05:40:00,ctv,0.025
imp_2_1489,user_ed422773,2024-01-17 15:33:00,search,1.5
imp_2_1490,user_01894d6f,2024-01-16 21:04:00,linear_tv,0.02
imp_2_1491,user_01f78be6,2024-01-21 00:41:00,ctv,0.025
imp_2_1492,user_752d25a1,2024-01-17 04:13:00,ctv,0.025
imp_2_1493,user_766ebcd5,2024-01-18 23:15:00,linear_tv,0.02
imp_2_1494,user_ff7d0f52,2024-01-16 12:07:00,social,0.85
imp_2_1495,user_f4a4da9a,2024-01-20 02:14:00,search,1.5
imp_2_1496,user_ab8aa05e,2024-01-19 00:42:00,ctv,0.025
imp_2_1497,user_b197ffde,2024-01-19 20:01:00,linear_tv,0.02
imp_2_1498,user_f8c1f23d,2024-01-18 20:25:00,social,0.85
imp_2_1499,user_ba9a56ce,2024-01-18 11:04:00,search,1.5
imp_2_1500,user_55c567fd,2024-01-16 07:26:00,ctv,0.025
imp_2_1501,user_9a49a25d,2024-01-19 12:57:00,linear_tv,0.02
imp_2_1502,user_109a0ca3,2024-01-21 23:57:00,ctv,0.025
imp_2_1503,user_d2ddea18,2024-01-20 04:04:00,linear_tv,0.02
imp_2_1504,user_061412e4,2024-01-16 16:28:00,ctv,0.025
imp_2_1505,user_ba386660,2024-01-15 22:08:00,linear_tv,0.02
imp_2_1506,user_37d097ca,2024-01-16 15:09:00,search,1.5
imp_2_1507,user_68148596,2024-01-16 07:13:00,linear_tv,0.02
imp_2_1508,user_3d2d8ccb,2024-01-21 14:50:00,linear_tv,0.02
imp_2_1509,user_3214a6d8,2024-01-15 19:49:00,search,1.5
imp_2_1510,user_46072631,2024-01-19 03:29:00,ctv,0.025
imp_2_1511,user_310ce61c,2024-01-20 00:59:00,ctv,0.025
imp_2_1512,user_9b70e8fe,2024-01-19 12:48:00,linear_tv,0.02
imp_2_1513,user_160c8865,2024-01-19 20:35:00,linear_tv,0.02
imp_2_1514,user_39dcaf7a,2024-01-15 10:27:00,linear_tv,0.02
imp_2_1515,user_3837a451,2024-01-17 07:28:00,search,1.5
imp_2_1516,user_0e65972d,2024-01-19 21:56:00,ctv,0.025
imp_2_1517,user_e19347e1,2024-01-18 14:14:00,ctv,0.025
imp_2_1518,user_418ef612,2024-01-21 05:44:00,linear_tv,0.02
imp_2_1519,user_36660e59,2024-01-19 06:39:00,ctv,0.025
imp_2_1520,user_3a077244,2024-01-18 16:39:00,linear_tv,0.02
imp_2_1521,user_acc3e040,2024-01-21 03:55:00,ctv,0.025
imp_2_1522,user_d736bb10,2024-01-17 23:03:00,ctv,0.025
imp_2_1523,user_e8d92f99,2024-01-20 16:37:00,ctv,0.025
imp_2_1524,user_fb60d411,2024-01-21 20:32:00,linear_tv,0.02
imp_2_1525,user_1a0a283b,2024-01-17 17:56:00,linear_tv,0.02
imp_2_1526,user_147702db,2024-01-20 10:50:00,ctv,0.025
imp_2_1527,user_9cfdf10e,2024-01-16 15:29:00,linear_tv,0.02
imp_2_1528,user_ed3d2c21,2024-01-17 19:52:00,linear_tv,0.02
imp_2_1529,user_b706835d,2024-01-17 06:58:00,social,0.85
imp_2_1530,user_3e6260b8,2024-01-21 14:36:00,linear_tv,0.02
imp_2_1531,user_d68a1827,2024-01-21 15:04:00,search,1.5
imp_2_1532,user_81b073de,2024-01-20 20:01:00,ctv,0.025
imp_2_1533,user_819e3d6c,2024-01-18 13:54:00,linear_tv,0.02
imp_2_1534,user_6cd9313e,2024-01-21 00:54:00,social,0.85
imp_2_1535,user_d34ab169,2024-01-17 14:16:00,linear_tv,0.02
imp_2_1536,user_a86c450b,2024-01-21 11:48:00,linear_tv,0.02
imp_2_1537,user_d3957710,2024-01-21 01:53:00,ctv,0.025
imp_2_1538,user_fea9c11c,2024-01-20 13:04:00,ctv,0.025
imp_2_1539,user_2812e5cf,2024-01-16 18:06:00,ctv,0.025
imp_2_1540,user_68ce199e,2024-01-18 14:28:00,ctv,0.025
imp_2_1541,user_8ca8da41,2024-01-21 00:03:00,search,1.5
imp_2_1542,user_1843e35d,2024-01-15 04:17:00,ctv,0.025
imp_2_1543,user_06a81a4f,2024-01-16 12:26:00,linear_tv,0.02
imp_2_1544,user_de03beff,2024-01-20 14:28:00,search,1.5
imp_2_1545,user_296472c9,2024-01-19 02:49:00,linear_tv,0.02
imp_2_1546,user_d96409bf,2024-01-18 01:39:00,search,1.5
imp_2_1547,user_a0161022,2024-01-15 10:12:00,ctv,0.025
imp_2_1548,user_7f1171a7,2024-01-15 23:47:00,linear_tv,0.02
imp_2_1549,user_dd28e506,2024-01-16 14:49:00,search,1.5
imp_2_1550,user_12b1e42d,2024-01-20 12:08:00,ctv,0.025
imp_2_1551,user_c0e190d8,2024-01-17 08:28:00,ctv,0.025
imp_2_1552,user_b137fdd1,2024-01-18 06:14:00,linear_tv,0.02
imp_2_1553,user_766ebcd5,2024-01-16 06:06:00,ctv,0.025
imp_2_1554,user_f18a6d1c,2024-01-16 08:50:00,linear_tv,0.02
imp_2_1555,user_060ad924,2024-01-17 00:22:00,ctv,0.025
imp_2_1556,user_2ab56412,2024-01-20 09:44:00,ctv,0.025
imp_2_1557,user_cf2226dd,2024-01-19 14:38:00,ctv,0.025
imp_2_1558,user_8f7d807e,2024-01-17 17:14:00,ctv,0.025
imp_2_1559,user_2a50e9c2,2024-01-18 20:21:00,linear_tv,0.02
imp_2_1560,user_8d34201a,2024-01-20 04:13:00,ctv,0.025
imp_2_1561,user_1f36c15d,2024-01-21 00:01:00,search,1.5
imp_2_1562,user_41f1f191,2024-01-15 12:16:00,linear_tv,0.02
imp_2_1563,user_3d779cae,2024-01-20 21:43:00,search,1.5
imp_2_1564,user_7302e3f5,2024-01-20 07:38:00,linear_tv,0.02
imp_2_1565,user_cbcb58ac,2024-01-18 13:31:00,linear_tv,0.02
imp_2_1566,user_62889e73,2024-01-16 05:42:00,linear_tv,0.02
imp_2_1567,user_1f50893f,2024-01-16 04:25:00,ctv,0.025
imp_2_1568,user_2d405b36,2024-01-17 15:40:00,search,1.5
imp_2_1569,user_cfecdb27,2024-01-21 05:40:00,search,1.5
imp_2_1570,user_fe40fb94,2024-01-17 01:17:00,ctv,0.025
imp_2_1571,user_d3890178,2024-01-19 03:23:00,linear_tv,0.02
imp_2_1572,user_2321994d,2024-01-15 03:44:00,linear_tv,0.02
imp_2_1573,user_442cde81,2024-01-18 12:00:00,ctv,0.025
imp_2_1574,user_a7d8ae45,2024-01-21 16:06:00,search,1.5
imp_2_1575,user_79a49b3e,2024-01-18 01:37:00,linear_tv,0.02
imp_2_1576,user_8eefcfdf,2024-01-18 21:08:00,search,1.5
imp_2_1577,user_43ec517d,2024-01-17 10:53:00,ctv,0.025
imp_2_1578,user_6cfe0e61,2024-01-16 17:12:00,linear_tv,0.02
imp_2_1579,user_3875115b,2024-01-20 05:44:00,linear_tv,0.02
imp_2_1580,user_f187a23c,2024-01-15 00:13:00,search,1.5
imp_2_1581,user_51d92be1,2024-01-16 22:01:00,linear_tv,0.02
imp_2_1582,user_c8cbd669,2024-01-19 11:09:00,social,0.85
imp_2_1583,user_712a3c98,2024-01-15 01:22:00,social,0.85
imp_2_1584,user_a516a87c,2024-01-19 11:33:00,social,0.85
imp_2_1585,user_a1d33d0d,2024-01-16 12:31:00,ctv,0.025
imp_2_1586,user_2bd7f907,2024-01-21 21:04:00,linear_tv,0.02
imp_2_1587,user_f47d0ad3,2024-01-19 08:20:00,ctv,0.025
imp_2_1588,user_ea119a40,2024-01-21 22:14:00,linear_tv,0.02
imp_2_1589,user_e4dd5528,2024-01-17 16:22:00,ctv,0.025
imp_2_1590,user_d0fb963f,2024-01-21 16:46:00,ctv,0.025
imp_2_1591,user_3cf25597,2024-01-21 22:22:00,linear_tv,0.02
imp_2_1592,user_9f62b862,2024-01-18 09:50:00,linear_tv,0.02
imp_2_1593,user_46a558d9,2024-01-21 23:31:00,ctv,0.025
imp_2_1594,user_f0bda020,2024-01-15 05:20:00,search,1.5
imp_2_1595,user_eb163727,2024-01-19 14:44:00,ctv,0.025
imp_2_1596,user_07042ac7,2024-01-21 05:15:00,linear_tv,0.02
imp_2_1597,user_4fa53be9,2024-01-20 00:06:00,ctv,0.025
imp_2_1598,user_a8c88a00,2024-01-20 20:25:00,linear_tv,0.02
imp_2_1599,user_01882513,2024-01-18 15:41:00,linear_tv,0.02
imp_2_1600,user_13fe9d84,2024-01-21 08:37:00,ctv,0.025
imp_2_1601,user_816b112c,2024-01-20 01:47:00,linear_tv,0.02
imp_2_1602,user_1f1baa5b,2024-01-20 12:47:00,search,1.5
imp_2_1603,user_f64eac11,2024-01-18 16:32:00,linear_tv,0.02
imp_2_1604,user_ffeed84c,2024-01-18 00:32:00,ctv,0.025
imp_2_1605,user_a64c94ba,2024-01-19 12:20:00,ctv,0.025
imp_2_1606,user_5878a7ab,2024-01-20 10:56:00,social,0.85
imp_2_1607,user_ae5e3ce4,2024-01-19 09:34:00,linear_tv,0.02
imp_2_1608,user_229754d7,2024-01-18 08:10:00,linear_tv,0.02
imp_2_1609,user_6c8349cc,2024-01-21 11:55:00,ctv,0.025
imp_2_1610,user_f3173935,2024-01-20 16:33:00,search,1.5
imp_2_1611,user_80537a94,2024-01-16 20:06:00,ctv,0.025
imp_2_1612,user_b29eed44,2024-01-19 07:21:00,ctv,0.025
imp_2_1613,user_f4a4da9a,2024-01-19 13:52:00,linear_tv,0.02
imp_2_1614,user_2ba59664,2024-01-18 08:46:00,ctv,0.025
imp_2_1615,user_7895fc13,2024-01-20 01:40:00,linear_tv,0.02
imp_2_1616,user_eaa32c96,2024-01-16 04:11:00,linear_tv,0.02
imp_2_1617,user_41ae36ec,2024-01-17 22:23:00,linear_tv,0.02
imp_2_1618,user_e034fb6b,2024-01-21 09:04:00,ctv,0.025
imp_2_1619,user_fb2fcd53,2024-01-15 00:44:00,ctv,0.025
imp_2_1620,user_98c72428,2024-01-21 07:01:00,search,1.5
imp_2_1621,user_303ed4c6,2024-01-17 04:16:00,ctv,0.025
imp_2_1622,user_f340f1b1,2024-01-20 04:59:00,linear_tv,0.02
imp_2_1623,user_f899139d,2024-01-16 22:56:00,social,0.85
imp_2_1624,user_daca4121,2024-01-15 17:50:00,linear_tv,0.02
imp_2_1625,user_fec8d47d,2024-01-15 02:12:00,linear_tv,0.02
imp_2_1626,user_b6cda17a,2024-01-16 14:02:00,ctv,0.025
imp_2_1627,user_f197002b,2024-01-16 19:33:00,ctv,0.025
imp_2_1628,user_186fb23a,2024-01-15 23:31:00,search,1.5
imp_2_1629,user_73f490f3,2024-01-19 19:19:00,linear_tv,0.02
imp_2_1630,user_88bfcf02,2024-01-18 09:18:00,ctv,0.025
imp_2_1631,user_442cde81,2024-01-16 23:08:00,ctv,0.025
imp_2_1632,user_c4500821,2024-01-19 02:22:00,ctv,0.025
imp_2_1633,user_c0560792,2024-01-18 22:13:00,search,1.5
imp_2_1634,user_de03beff,2024-01-21 06:43:00,search,1.5
imp_2_1635,user_02e74f10,2024-01-18 13:12:00,social,0.85
imp_2_1636,user_7e7e69ea,2024-01-21 09:55:00,ctv,0.025
imp_2_1637,user_cd00692c,2024-01-17 04:27:00,search,1.5
imp_2_1638,user_1cecc7a7,2024-01-19 17:34:00,ctv,0.025
imp_2_1639,user_c3395dd4,2024-01-19 13:15:00,social,0.85
imp_2_1640,user_f197002b,2024-01-15 03:53:00,linear_tv,0.02
imp_2_1641,user_757f843a,2024-01-21 03:30:00,search,1.5
imp_2_1642,user_08fe2621,2024-01-16 02:02:00,linear_tv,0.02
imp_2_1643,user_6602294b,2024-01-20 22:58:00,ctv,0.025
imp_2_1644,user_5b69b9cb,2024-01-16 12:55:00,linear_tv,0.02
imp_2_1645,user_fea9c11c,2024-01-15 23:00:00,linear_tv,0.02
imp_2_1646,user_2a084e55,2024-01-16 10:28:00,ctv,0.025
imp_2_1647,user_41e7637e,2024-01-18 01:30:00,linear_tv,0.02
imp_2_1648,user_d18f655c,2024-01-19 08:06:00,search,1.5
imp_2_1649,user_b0b79da5,2024-01-17 17:27:00,ctv,0.025
imp_2_1650,user_443cb001,2024-01-16 01:46:00,search,1.5
imp_2_1651,user_f93882cb,2024-01-20 18:46:00,search,1.5
imp_2_1652,user_57aeee35,2024-01-21 21:52:00,search,1.5
imp_2_1653,user_c9892a98,2024-01-15 10:03:00,linear_tv,0.02
imp_2_1654,user_7f6ffaa6,2024-01-17 23:10:00,search,1.5
imp_2_1655,user_1579779b,2024-01-21 12:06:00,ctv,0.025
imp_2_1656,user_39461a19,2024-01-20 11:04:00,linear_tv,0.02
imp_2_1657,user_57c0531e,2024-01-15 19:29:00,ctv,0.025
imp_2_1658,user_8698ff92,2024-01-19 20:17:00,ctv,0.025
imp_2_1659,user_50905d7b,2024-01-16 17:43:00,ctv,0.025
imp_2_1660,user_269d837a,2024-01-15 06:15:00,search,1.5
imp_2_1661,user_9461cce2,2024-01-15 05:41:00,linear_tv,0.02
imp_2_1662,user_7eb7eabb,2024-01-16 12:05:00,linear_tv,0.02
imp_2_1663,user_6395ebd0,2024-01-16 04:14:00,ctv,0.025
imp_2_1664,user_a2cc63e0,2024-01-18 16:47:00,linear_tv,0.02
imp_2_1665,user_ebb71045,2024-01-17 23:37:00,ctv,0.025
imp_2_1666,user_14cfdb59,2024-01-16 17:12:00,linear_tv,0.02
imp_2_1667,user_816b112c,2024-01-20 14:25:00,social,0.85
imp_2_1668,user_7e3b7a5b,2024-01-18 16:12:00,search,1.5
imp_2_1669,user_4c27cea8,2024-01-15 23:12:00,ctv,0.025
imp_2_1670,user_1c9ac015,2024-01-18 05:44:00,ctv,0.025
imp_2_1671,user_bb04af0f,2024-01-17 18:58:00,linear_tv,0.02
imp_2_1672,user_90e13578,2024-01-21 23:42:00,linear_tv,0.02
imp_2_1673,user_5e1b18c4,2024-01-15 04:53:00,linear_tv,0.02
imp_2_1674,user_8f468c87,2024-01-20 09:57:00,ctv,0.025
imp_2_1675,user_a8e864d0,2024-01-15 00:13:00,search,1.5
imp_2_1676,user_f69e505b,2024-01-21 20:00:00,ctv,0.025
imp_2_1677,user_3d779cae,2024-01-20 01:08:00,linear_tv,0.02
imp_2_1678,user_e5f6ad6c,2024-01-20 19:26:00,linear_tv,0.02
imp_2_1679,user_9b861925,2024-01-21 10:23:00,ctv,0.025
imp_2_1680,user_6bc24fc1,2024-01-17 03:40:00,ctv,0.025
imp_2_1681,user_9431c87f,2024-01-18 15:39:00,linear_tv,0.02
imp_2_1682,user_674bfc5f,2024-01-19 04:37:00,linear_tv,0.02
imp_2_1683,user_821fa74b,2024-01-18 20:48:00,linear_tv,0.02
imp_2_1684,user_f0adc883,2024-01-19 13:08:00,linear_tv,0.02
imp_2_1685,user_0245952e,2024-01-17 07:34:00,ctv,0.025
imp_2_1686,user_3b5dca50,2024-01-19 18:03:00,search,1.5
imp_2_1687,user_b427426b,2024-01-19 01:06:00,linear_tv,0.02
imp_2_1688,user_3d8e28ca,2024-01-18 02:39:00,search,1.5
imp_2_1689,user_4a2ddf14,2024-01-16 23:36:00,social,0.85
imp_2_1690,user_fb60d411,2024-01-19 19:18:00,linear_tv,0.02
imp_2_1691,user_aff16212,2024-01-18 10:51:00,search,1.5
imp_2_1692,user_0189caa5,2024-01-21 12:31:00,linear_tv,0.02
imp_2_1693,user_1728efbd,2024-01-19 15:21:00,ctv,0.025
imp_2_1694,user_53e3a716,2024-01-20 22:38:00,linear_tv,0.02
imp_2_1695,user_d1a69640,2024-01-17 22:31:00,search,1.5
imp_2_1696,user_c6036a69,2024-01-16 06:47:00,linear_tv,0.02
